fileyear,Program,Level,Number,MedianAnnualFamilyIncome,Person,IHSS,Child Welfare,Foster Care,DDS,Black,White,Hispanic,Asian_PI,Native_American,Other_missing,Female,Male
2016,CalWorks,State Senate,District 21,68979.03,87899,197,5608,1906,1006,26328,15092,40484,1023,151,4821,50476,37423
2016,CalWorks,State Senate,District 22,70947.84,36586,34,1808,627,503,996,2885,29509,2022,39,1135,21319,15267
2016,CalWorks,State Senate,District 23,70382.4,62435,127,2911,1442,376,11455,12442,32949,1339,148,4102,35304,27131
2016,CalWorks,State Senate,District 24,51550.83,52871,81,3250,781,809,3422,2255,44794,1376,71,953,30599,22272
2016,CalWorks,State Senate,District 25,96518.19,27581,68,1567,646,314,3300,11315,10705,672,31,1558,15909,11672
2016,CalWorks,State Senate,District 27,107628.9,17250,43,995,342,355,1480,5178,8794,582,22,1194,9889,7361
2016,CalWorks,State Senate,District 28,78277.17,38035,54,1502,618,188,3174,7236,24629,619,72,2305,21454,16581
2016,CalWorks,State Senate,District 29,92702.4,23646,58,872,401,188,1386,3965,14252,2364,51,1628,13314,10332
2016,CalWorks,State Senate,District 30,58186.38,85948,133,5603,1332,918,33071,2444,45739,386,63,4245,51204,34744
2016,CalWorks,State Senate,District 31,76982.61,43464,86,1670,882,274,7982,5543,26061,1122,58,2698,24554,18910
2016,CalWorks,State Senate,District 32,77774.97,34353,40,1788,635,362,2372,3546,25821,1034,52,1528,20291,14062
2016,CalWorks,State Senate,District 33,54665.4,71527,92,3828,1027,761,10334,2867,53782,2227,66,2251,41716,29811
2016,CalWorks,State Senate,District 34,77917.26,28893,53,1140,532,279,800,3325,20074,3488,55,1151,15902,12991
2016,CalWorks,State Senate,District 35,65056.29,71069,92,3966,1163,840,21761,3609,39175,1618,97,4809,42285,28784
2016,CalWorks,State Senate,District 36,110306.37,10808,11,538,241,93,938,3035,4904,977,58,896,6228,4580
2016,CalWorks,State Senate,District 37,116156.07,11306,29,537,268,98,755,2808,5753,933,32,1025,6385,4921
2016,CalWorks,State Senate,District 38,89224.2,31896,38,810,310,258,3018,6955,8430,1653,149,11691,17729,14167
2016,CalWorks,State Senate,District 39,106881.18,13417,15,532,230,108,2668,2350,4460,1382,35,2522,7604,5813
2016,CalWorks,State Senate,District 40,89189.79,53240,77,1534,648,563,5371,3634,35835,3144,413,4843,30177,23063
2016,CalWorks,U.S. Congress,District 01,66789.81,30468,62,1736,868,547,922,20232,4850,1166,806,2492,16912,13556
2016,CalWorks,U.S. Congress,District 02,98177.31,15995,49,1063,380,259,684,8059,4243,681,1318,1010,9097,6898
2016,CalWorks,U.S. Congress,District 03,78624.06,29481,38,1029,355,333,3722,11601,9709,2218,316,1915,16359,13122
2016,CalWorks,U.S. Congress,District 04,94793.04,14228,25,813,346,164,433,9481,2575,311,268,1160,7963,6265
2016,CalWorks,U.S. Congress,District 05,92637.3,16632,21,677,258,186,4465,4352,5107,1292,240,1176,9498,7134
2016,CalWorks,U.S. Congress,District 06,65344.59,65804,99,2187,680,495,21016,11906,15051,7730,601,9500,36423,29381
2016,CalWorks,U.S. Congress,District 07,87768.75,31719,56,1093,398,257,7387,9155,5198,3308,269,6402,17465,14254
2016,CalWorks,U.S. Congress,District 08,60321.66,68975,113,2746,1292,373,14298,17527,31566,1010,264,4310,38411,30564
2016,CalWorks,U.S. Congress,District 09,75834.99,48660,29,1138,519,632,10721,7894,21006,4188,144,4707,27072,21588
2016,CalWorks,U.S. Congress,District 10,71039.91,40290,25,1326,499,450,2548,11843,20540,2174,69,3116,22499,17791
2016,CalWorks,U.S. Congress,District 12,131931.66,9630,31,649,156,114,3317,653,2399,1582,38,1641,5711,3919
2016,CalWorks,U.S. Congress,District 13,99769.47,25376,45,737,254,237,12837,1146,6962,2135,64,2232,14507,10869
2016,CalWorks,U.S. Congress,District 15,129842.88,12048,15,280,99,121,2714,1655,4619,1298,19,1743,6940,5108
2016,CalWorks,U.S. Congress,District 16,50419.95,82032,92,2514,1002,598,8785,10468,53443,6211,346,2779,44724,37308
2016,CalWorks,U.S. Congress,District 17,144367.62,6687,24,260,66,66,683,997,2908,1291,26,782,3723,2964
2016,CalWorks,U.S. Congress,District 19,112450.02,17147,45,786,196,150,1134,1463,11219,2408,83,840,9607,7540
2016,CalWorks,U.S. Congress,District 20,83054.58,25444,47,686,263,215,612,3048,19550,899,53,1282,14196,11248
2016,CalWorks,U.S. Congress,District 21,46135.44,62796,42,1579,751,503,4633,6304,47560,1661,132,2506,34400,28396
2016,CalWorks,U.S. Congress,District 22,68248.98,56071,57,1591,762,596,4272,10045,35330,3569,290,2565,31047,25024
2016,CalWorks,U.S. Congress,District 23,66306.21,55515,39,2093,836,550,8374,16403,26634,1248,193,2663,31289,24226
2016,CalWorks,U.S. Congress,District 24,86556.96,19312,26,930,405,305,559,12447,3980,1101,99,1126,10922,8390
2016,CalWorks,U.S. Congress,District 25,86723.43,42880,106,3735,1057,727,14034,6768,19326,433,84,2235,25187,17693
2016,CalWorks,U.S. Congress,District 26,92160.21,16703,20,762,369,359,559,3022,11317,1039,32,734,9456,7247
2016,CalWorks,U.S. Congress,District 27,89743.14,14070,30,982,397,176,2003,1688,8070,1429,15,865,8309,5761
2016,CalWorks,U.S. Congress,District 28,84690.45,21246,55,770,214,230,1254,10396,8227,625,29,715,11977,9269
2016,CalWorks,U.S. Congress,District 29,60729.93,40647,57,3018,778,828,2362,5380,31429,528,36,912,23281,17366
2016,CalWorks,U.S. Congress,District 30,97582.11,16701,42,1010,291,313,1650,4794,8686,434,22,1115,9494,7207
2016,CalWorks,U.S. Congress,District 31,70549.8,56356,77,2114,1145,366,11346,5608,34107,1319,112,3864,31799,24557
2016,CalWorks,U.S. Congress,District 32,75117.96,33608,27,1979,769,503,1590,3123,26816,863,37,1179,19799,13809
2016,CalWorks,U.S. Congress,District 34,49657.35,40152,62,2445,551,648,2932,1292,33994,1116,52,766,23130,17022
2016,CalWorks,U.S. Congress,District 35,65583.6,42153,42,1686,657,353,4426,3279,30904,715,44,2785,23831,18322
2016,CalWorks,U.S. Congress,District 36,61964.97,42614,81,2060,832,212,5171,7989,26655,480,94,2225,23932,18682
2016,CalWorks,U.S. Congress,District 37,72482.34,44373,85,2919,719,509,19724,2022,19564,302,42,2719,26973,17400
2016,CalWorks,U.S. Congress,District 38,78403.65,26622,30,1405,506,296,1652,2586,20510,722,38,1114,15724,10898
2016,CalWorks,U.S. Congress,District 39,98814.36,12548,21,475,223,109,819,2290,7482,1188,28,741,7236,5312
2016,CalWorks,U.S. Congress,District 41,69884.85,37916,67,1439,758,231,7504,4425,22927,853,56,2151,21381,16535
2016,CalWorks,U.S. Congress,District 42,92196.48,19914,48,778,407,129,1908,5133,10425,678,26,1744,11409,8505
2016,CalWorks,U.S. Congress,District 43,68032.29,48146,73,2574,725,533,17486,2041,24735,766,43,3075,28652,19494
2016,CalWorks,U.S. Congress,District 44,57252.66,68945,76,3894,1085,754,17572,2914,43462,1290,87,3620,40886,28059
2016,CalWorks,U.S. Congress,District 45,123065.97,7707,26,370,180,59,644,1908,3574,657,28,896,4325,3382
2016,CalWorks,U.S. Congress,District 46,68801.4,30779,43,1264,611,269,1013,2937,22597,2809,64,1359,16801,13978
2016,CalWorks,U.S. Congress,District 47,79721.46,28757,72,1518,476,319,5121,3115,15699,3196,42,1584,16648,12109
2016,CalWorks,U.S. Congress,District 48,106819.8,8999,23,339,150,84,323,2370,4622,1053,17,614,5127,3872
2016,CalWorks,U.S. Congress,District 50,85187.07,21321,25,581,218,168,1295,5341,6402,1119,122,7042,11878,9443
2016,CalWorks,U.S. Congress,District 51,53859.09,47512,66,1317,511,497,4233,2906,33082,2643,398,4250,26865,20647
2016,CalWorks,U.S. Congress,District 52,117980.73,5699,14,219,80,60,906,1522,1488,614,24,1145,3261,2438
2016,CalWorks,U.S. Congress,District 53,89189.79,25088,25,807,402,213,4754,3562,8175,1847,61,6689,14121,10967
2016,FPACT,State Assembly,District 02,77045.85,20270,0,173,55,29,534,10428,7341,666,653,648,17115,3155
2016,FPACT,State Assembly,District 03,63528.3,19686,0,164,46,40,581,10540,6852,830,307,576,17510,2176
2016,FPACT,State Assembly,District 04,88345.35,15912,0,119,27,17,373,4895,9166,873,124,481,13639,2273
2016,FPACT,State Assembly,District 09,76826.37,9546,0,94,24,16,1583,1531,4614,1403,62,353,8165,1381
2016,FPACT,State Assembly,District 10,118178.82,18955,0,156,42,21,428,5714,11497,655,146,515,15351,3604
2016,FPACT,State Assembly,District 11,92552.67,13382,0,108,21,19,2310,3141,6027,1078,105,721,11517,1865
2016,FPACT,State Assembly,District 13,68266.65,15373,0,147,27,18,1604,1972,9702,1620,86,389,13086,2287
2016,FPACT,State Assembly,District 15,106360.38,18298,0,154,35,12,3376,3335,8103,2072,102,1310,15132,3166
2016,FPACT,State Assembly,District 23,74927.31,14134,0,106,27,12,1256,3654,7527,1139,90,468,11994,2140
2016,FPACT,State Assembly,District 26,51343.44,17772,0,187,44,30,250,2400,14485,322,89,226,15712,2060
2016,FPACT,State Assembly,District 32,44774.85,18730,0,159,26,17,575,1394,16180,314,55,212,16018,2712
2016,FPACT,State Assembly,District 38,109170.84,13599,0,153,22,13,613,3874,7475,894,59,684,10121,3478
2016,FPACT,State Assembly,District 51,58823.43,60415,11,1240,117,88,2301,3313,51653,2098,152,898,40884,19531
2016,FPACT,State Assembly,District 55,102808.71,12307,0,78,11,13,406,2014,7122,2256,42,467,9817,2490
2016,FPACT,State Assembly,District 59,44539.56,114424,24,2909,253,206,14425,1206,96848,947,141,857,74831,39593
2016,FPACT,State Assembly,District 64,57208.02,63380,16,1780,223,129,13158,859,47347,1336,92,588,45783,17597
2016,FPACT,State Assembly,District 76,91942.59,17023,0,138,17,11,620,5529,9514,721,97,542,15092,1931
2016,FPACT,State Assembly,District 79,83587.47,20769,0,161,33,14,2418,4629,9944,2599,104,1075,17796,2973
2016,FPACT,State Senate,District 02,91700.79,37835,0,322,97,47,956,15994,17639,1285,811,1150,31711,6124
2016,FPACT,State Senate,District 08,73316.55,23061,0,185,42,16,1592,6766,12205,1559,217,722,19868,3193
2016,FPACT,State Senate,District 13,156815.67,21728,0,145,30,15,686,3720,14013,2335,64,910,18672,3056
2016,FPACT,State Senate,District 16,62814.99,22982,0,264,54,32,1474,5767,14429,669,156,487,19288,3694
2016,FPACT,State Senate,District 18,70996.2,115147,16,2142,257,178,4906,10510,91599,3029,226,4877,80701,34446
2016,FPACT,State Senate,District 21,68979.03,27689,11,639,74,58,3699,4773,17488,765,129,835,21898,5791
2016,FPACT,State Senate,District 24,51550.83,153482,14,2826,235,202,7430,7492,128831,7024,363,2342,101994,51488
2016,FPACT,State Senate,District 28,78277.17,30465,0,318,43,13,1094,5754,21988,898,97,634,25638,4827
2016,FPACT,State Senate,District 30,58186.38,159021,33,4175,392,307,35038,5884,112690,2575,341,2493,99146,59875
2016,FPACT,State Senate,District 33,54665.4,143528,17,2626,194,215,8683,4111,126169,3072,224,1269,100399,43129
2016,FPACT,State Senate,District 35,65056.29,82799,18,1902,244,161,16022,2449,60173,2690,140,1325,62959,19840
2016,FPACT,State Senate,District 38,89224.2,31385,0,262,33,17,1754,9425,16691,1726,367,1422,27309,4076
2016,FPACT,U.S. Congress,District 02,98177.31,29267,0,221,67,36,727,13348,12652,941,635,964,24286,4981
2016,FPACT,U.S. Congress,District 03,78624.06,19784,0,163,34,19,1455,5693,10174,1476,212,774,17308,2476
2016,FPACT,U.S. Congress,District 04,94793.04,9312,0,92,33,13,196,5447,2814,401,131,323,8169,1143
2016,FPACT,U.S. Congress,District 07,87768.75,12879,0,140,33,11,1623,4584,4334,1518,129,691,11141,1738
2016,FPACT,U.S. Congress,District 09,75834.99,20577,0,190,38,20,2353,3372,12352,1810,128,562,17559,3018
2016,FPACT,U.S. Congress,District 18,164189.64,15111,0,137,26,12,488,3696,8901,1318,73,635,12867,2244
2016,FPACT,U.S. Congress,District 22,68248.98,24516,0,221,55,35,1100,4880,16726,1158,101,551,21306,3210
2016,FPACT,U.S. Congress,District 29,60729.93,102890,15,2011,235,165,3855,7141,85642,2275,191,3786,71672,31218
2016,FPACT,U.S. Congress,District 34,49657.35,131544,13,2751,186,174,14973,6645,101302,6254,423,1947,78666,52878
2016,FPACT,U.S. Congress,District 37,72482.34,76334,15,1833,232,162,15898,4327,51922,2079,140,1968,51072,25262
2016,FPACT,U.S. Congress,District 39,98814.36,22560,0,150,32,19,743,3852,13375,3604,77,909,18425,4135
2016,FPACT,U.S. Congress,District 40,50385.54,137024,12,2626,196,175,6290,1886,126420,1370,180,878,93732,43292
2016,FPACT,U.S. Congress,District 43,68032.29,67881,15,1627,177,144,14001,2108,48745,1783,84,1160,49379,18502
2016,FPACT,U.S. Congress,District 44,57252.66,92878,24,2100,233,175,12342,1566,76359,1738,135,738,67776,25102
2016,FPACT,U.S. Congress,District 49,103554.57,22185,0,161,20,11,692,7567,11967,1087,109,763,19643,2542
2016,FPACT,U.S. Congress,District 50,85187.07,23399,0,189,25,11,838,6901,13507,941,325,887,20411,2988
2016,FPACT,U.S. Congress,District 53,89189.79,29518,0,223,43,20,3111,8144,13448,3030,144,1641,25181,4337
2016,MediCal,State Assembly,District 01,69776.04,169613,6879,4116,1621,4451,2315,119443,18944,4571,4643,19697,87377,82236
2016,MediCal,State Assembly,District 02,77045.85,181491,7563,4523,1601,4467,2755,95263,41884,7991,9486,24112,93712,87779
2016,MediCal,State Assembly,District 03,63528.3,222096,8260,5034,2004,5752,5074,108819,64890,19057,3046,21210,115299,106797
2016,MediCal,State Assembly,District 04,88345.35,153627,6388,2231,810,3872,3531,55995,66210,9658,1890,16343,80896,72731
2016,MediCal,State Assembly,District 05,72513.03,172420,4848,3933,1746,3282,2302,77919,67958,3086,1944,19211,89647,82773
2016,MediCal,State Assembly,District 06,112029.66,89492,3660,1241,519,2920,2405,48397,11875,8186,606,18023,47084,42408
2016,MediCal,State Assembly,District 07,71189.64,233978,11121,4690,1440,4218,34136,56857,57708,38261,1977,45039,122152,111826
2016,MediCal,State Assembly,District 08,70960.86,210955,8812,3686,1132,4507,27127,75074,36553,21179,1523,49499,111231,99724
2016,MediCal,State Assembly,District 09,76826.37,212877,8795,3177,1228,5061,32659,33604,57061,51056,1008,37489,112701,100176
2016,MediCal,State Assembly,District 10,118178.82,122707,5142,1728,550,2950,3710,42767,50812,9001,976,15441,64464,58243
2016,MediCal,State Assembly,District 11,92552.67,167087,5348,2728,1374,4079,29131,39843,49051,20448,743,27871,90652,76435
2016,MediCal,State Assembly,District 12,73990.8,186474,5107,2491,1180,3824,6098,61576,84632,13362,449,20357,100225,86249
2016,MediCal,State Assembly,District 13,68266.65,256191,5747,4496,1955,5727,30495,38824,114161,41297,721,30693,134660,121531
2016,MediCal,State Assembly,District 14,96259.65,164433,5247,2263,891,3367,23833,34417,52096,24893,613,28581,87997,76436
2016,MediCal,State Assembly,District 15,106360.38,144991,5706,1845,664,2373,30960,21457,42189,22566,361,27458,77730,67261
2016,MediCal,State Assembly,District 16,166591.83,57366,2069,440,186,1597,2271,18877,10148,13258,164,12648,31194,26172
2016,MediCal,State Assembly,District 17,123822.06,179138,18255,3002,621,1903,20704,23643,37297,60057,610,36827,89142,89996
2016,MediCal,State Assembly,District 18,83763.24,240613,12288,3776,1138,3967,61454,19593,67149,55946,626,35845,127128,113485
2016,MediCal,State Assembly,District 19,123778.35,120281,8485,965,309,1944,4323,14710,19080,57163,194,24811,64701,55580
2016,MediCal,State Assembly,District 20,112078.95,161115,6411,1661,614,3549,15877,19600,52517,45277,465,27379,87233,73882
2016,MediCal,State Assembly,District 21,57467.49,293628,6555,5255,1824,4390,10969,59477,184751,16948,724,20759,153325,140303
2016,MediCal,State Assembly,District 22,146647.98,102520,3007,966,304,2668,2088,18264,42988,21601,197,17382,54379,48141
2016,MediCal,State Assembly,District 23,74927.31,201550,7679,3612,1797,4277,16125,47303,76955,26858,1691,32618,107347,94203
2016,MediCal,State Assembly,District 24,171390.63,95114,3589,952,202,1620,3662,14152,42955,21421,187,12737,50449,44665
2016,MediCal,State Assembly,District 25,134020.44,123104,6689,1147,385,2557,4433,13718,29620,56526,350,18457,66469,56635
2016,MediCal,State Assembly,District 26,51343.44,295979,4401,4811,1933,6173,4477,54135,193774,14528,3024,26041,154490,141489
2016,MediCal,State Assembly,District 27,98919.45,223809,9545,3270,769,3624,6321,14147,104523,73423,730,24665,117852,105957
2016,MediCal,State Assembly,District 28,158726.82,91358,4746,1044,349,2204,4082,21631,28342,21851,304,15148,48715,42643
2016,MediCal,State Assembly,District 29,114478.35,126267,4285,1495,549,2246,3672,42127,49447,11572,460,18989,65693,60574
2016,MediCal,State Assembly,District 30,77669.88,246819,6818,2801,917,3858,2015,20748,189875,11169,358,22654,131958,114861
2016,MediCal,State Assembly,District 31,43923.9,348083,11401,5229,1794,4639,17003,29497,220007,37809,1495,42272,179338,168745
2016,MediCal,State Assembly,District 32,44774.85,304249,4773,5529,1946,4352,15320,31216,223996,7715,634,25368,159244,145005
2016,MediCal,State Assembly,District 33,57758.58,262749,8617,7601,3889,4255,37631,74171,118700,6282,1064,24901,138627,124122
2016,MediCal,State Assembly,District 34,70799.04,197670,2606,4005,2012,4336,13508,66213,86666,9821,685,20777,106236,91434
2016,MediCal,State Assembly,District 35,80116.71,182548,4731,3073,1178,4417,2534,103430,43660,9972,752,22200,96979,85569
2016,MediCal,State Assembly,District 36,63947.73,254106,11924,12023,4393,6772,51165,50467,124480,5886,517,21591,135615,118491
2016,MediCal,State Assembly,District 37,91958.4,144562,2998,1859,693,3672,2037,58425,54428,10468,531,18673,76400,68162
2016,MediCal,State Assembly,District 38,109170.84,121926,5150,2148,790,3637,4239,40143,46027,13084,272,18161,65182,56744
2016,MediCal,State Assembly,District 39,69876.48,265662,12468,5358,1252,5167,7548,40216,185995,9332,258,22313,140934,124728
2016,MediCal,State Assembly,District 40,71649.06,219208,7636,5003,2014,3920,30299,38299,110163,13947,495,26005,117081,102127
2016,MediCal,State Assembly,District 41,102054.48,135528,7055,2682,1272,3405,14108,31481,57856,12424,196,19463,72321,63207
2016,MediCal,State Assembly,District 42,67760.73,187872,8632,5154,1927,2679,13740,66514,79289,6107,916,21306,99423,88449
2016,MediCal,State Assembly,District 43,86515.11,193980,27251,1636,405,2906,4816,97471,50126,18483,243,22841,103672,90308
2016,MediCal,State Assembly,District 44,98249.85,162480,3451,2052,762,4112,2539,27187,95116,16220,270,21148,86704,75776
2016,MediCal,State Assembly,District 45,92202.06,186887,10354,2801,925,3936,8520,54349,82323,16851,184,24660,100443,86444
2016,MediCal,State Assembly,District 46,71308.68,237513,12693,4612,984,4586,9938,53301,134757,14555,230,24732,127813,109700
